,summary,new time,Trip ID,precipIntensity,precipProbability,temperature,apparentTemperature,windSpeed
361,Clear,2015-09-21,4,0.0,0.0,62.292500000000004,62.292500000000004,1.315
362,Clear,2015-09-22,3,0.0,0.0,66.45666666666666,66.45666666666666,1.4566666666666668
363,Clear,2015-09-23,2,0.0,0.0,76.75999999999999,76.75999999999999,1.24
364,Clear,2015-09-25,2,0.0,0.0,62.724999999999994,62.900000000000006,1.525
365,Clear,2015-09-26,2,0.0,0.0,62.2,62.2,1.885
366,Clear,2015-10-02,4,0.0,0.0,52.9075,52.9075,7.1875
367,Clear,2015-10-11,3,0.0,0.0,53.79,53.79,3.8333333333333335
368,Clear,2015-10-12,1,0.0,0.0,61.41,61.41,4.55
369,Clear,2015-10-14,2,0.0,0.0,45.120000000000005,44.675,2.785
370,Clear,2015-10-15,1,0.0,0.0,48.58,48.58,2.04
371,Clear,2015-10-16,2,0.0,0.0,47.2,46.535,3.92
372,Clear,2015-10-17,2,0.0,0.0,37.900000000000006,36.519999999999996,2.94
373,Clear,2015-10-18,1,0.0,0.0,40.76,40.76,1.16
374,Clear,2015-10-19,4,0.0,0.0,53.0975,52.86,5.4799999999999995
375,Clear,2015-10-25,2,0.0,0.0,43.285,43.285,1.075
376,Clear,2015-10-26,1,0.0,0.0,54.53,54.53,3.73
377,Clear,2015-10-29,1,0.0,0.0,37.72,31.53,8.51
378,Clear,2015-10-30,1,0.0,0.0,41.9,41.9,0.28
379,Clear,2015-11-02,1,0.0,0.0,52.7,52.7,2.3
380,Clear,2015-11-03,1,0.0,0.0,63.3,63.3,2.48
381,Clear,2015-11-05,1,0.0,0.0,68.8,68.8,6.8
382,Clear,2015-11-07,3,0.0,0.0,42.083333333333336,41.54333333333333,2.5633333333333335
383,Clear,2015-11-08,4,0.0,0.0,46.352500000000006,46.352500000000006,2.3475
384,Clear,2015-11-10,4,0.0,0.0,39.287499999999994,39.287499999999994,0.9649999999999999
385,Clear,2015-11-11,1,0.0,0.0,52.9,52.9,4.71
386,Clear,2015-11-13,1,0.0,0.0,37.33,31.44,7.82
387,Clear,2015-11-14,2,0.0,0.0,34.105,33.03,1.835
388,Clear,2015-11-15,1,0.0,0.0,47.53,46.16,3.82
389,Clear,2015-11-20,2,0.0,0.0,32.769999999999996,27.975,5.055
390,Clear,2015-11-24,1,0.0,0.0,29.4,29.4,1.71
391,Clear,2015-11-25,1,0.0,0.0,39.48,36.08,4.73
392,Clear,2015-12-04,1,0.0006,0.11,39.99,39.99,2.75
393,Clear,2015-12-06,1,0.0,0.0,31.77,31.77,1.4
394,Clear,2015-12-10,2,0.0,0.0,42.495000000000005,39.870000000000005,4.63
395,Clear,2015-12-11,1,0.0,0.0,46.57,44.04,5.23
396,Clear,2015-12-19,2,0.0,0.0,22.015,14.39,5.984999999999999
397,Clear,2016-01-02,1,0.0,0.0,22.83,18.92,3.02
398,Clear,2016-01-05,2,0.0,0.0,22.445,18.29,4.74
399,Clear,2016-01-12,3,0.0,0.0,9.046666666666667,-3.546666666666667,8.516666666666666
400,Clear,2016-01-13,1,0.0,0.0,1.74,1.74,2.77
401,Clear,2016-01-16,1,0.0,0.0,26.26,21.08,4.32
402,Clear,2016-01-19,1,0.0,0.0,2.34,-4.75,3.24
403,Clear,2016-01-21,2,0.0,0.0,15.79,15.79,0.11
404,Clear,2016-01-29,1,0.0,0.0,26.5,26.5,0.31
405,Clear,2016-01-30,1,0.0,0.0,37.3,33.42,4.86
406,Clear,2016-02-10,2,0.0,0.0,10.629999999999999,1.77,5.175000000000001
407,Clear,2016-02-11,1,0.0,0.0,12.42,5.94,3.69
408,Clear,2016-02-13,4,0.0,0.0,10.62,2.285,4.7675
409,Clear,2016-02-19,1,0.0,0.0,53.01,53.01,11.22
410,Clear,2016-02-20,2,0.0,0.0,45.22,42.760000000000005,4.875
411,Clear,2016-02-23,1,0.0,0.0,31.18,31.18,0.19
412,Clear,2016-02-27,2,0.0,0.0,48.730000000000004,45.605000000000004,7.12
413,Clear,2016-02-28,1,0.0,0.0,58.65,58.65,8.77
414,Clear,2016-03-02,3,0.00023333333333333333,0.06,19.136666666666667,17.72666666666667,2.2066666666666666
415,Clear,2016-03-04,2,0.00205,0.225,30.7,30.7,0.98
416,Clear,2016-03-17,4,0.0,0.0,46.8125,44.09,7.42
417,Clear,2016-03-18,3,0.0,0.0,36.223333333333336,32.903333333333336,4.08
418,Clear,2016-03-21,3,0.0,0.0,38.38,38.38,1.2966666666666666
419,Clear,2016-03-27,1,0.0,0.0,42.49,42.49,1.29
420,Clear,2016-03-29,2,0.0,0.0,39.79,39.79,1.3399999999999999
421,Clear,2016-04-03,1,0.0,0.0,51.81,51.81,8.88
422,Clear,2016-04-05,2,0.0,0.0,32.175,30.095,3.075
423,Clear,2016-04-09,2,0.0001,0.015,29.35,23.705,5.275
424,Clear,2016-04-12,1,0.0,0.0,41.56,39.34,3.76
425,Clear,2016-04-14,3,0.0,0.0,47.13333333333333,46.22,3.69
426,Clear,2016-04-15,1,0.0,0.0,48.51,47.89,3.11
427,Clear,2016-04-16,2,0.0,0.0,46.864999999999995,46.864999999999995,0.41500000000000004
428,Clear,2016-04-17,1,0.0,0.0,50.49,50.49,0.19
429,Clear,2016-04-24,2,0.0,0.0,44.879999999999995,44.879999999999995,0.59
430,Clear,2016-05-03,1,0.0,0.0,42.76,42.76,0.25
431,Clear,2016-05-06,1,0.0,0.0,45.04,45.04,0.16
432,Clear,2016-05-07,1,0.0,0.0,69.35,69.35,4.77
433,Clear,2016-05-08,1,0.0,0.0,63.44,63.44,1.22
434,Clear,2016-05-15,1,0.0,0.0,46.05,43.27,5.49
435,Clear,2016-05-16,2,0.0,0.0,54.295,54.295,5.779999999999999
436,Clear,2016-05-19,3,0.0,0.0,52.75333333333333,52.75333333333333,0.8500000000000001
437,Clear,2016-05-20,2,0.0,0.0,49.645,49.645,0.375
438,Clear,2016-05-22,2,0.0,0.0,53.075,53.075,0.445
439,Clear,2016-05-23,3,0.0,0.0,60.39666666666667,60.39666666666667,2.8366666666666664
440,Clear,2016-05-24,4,0.0,0.0,67.70249999999999,67.70249999999999,2.37
441,Clear,2016-05-25,1,0.0,0.0,70.08,70.19,1.69
442,Clear,2016-05-29,2,0.0,0.0,67.97,68.255,3.4850000000000003
443,Clear,2016-05-30,2,0.0,0.0,73.005,73.045,1.03
444,Clear,2016-06-02,1,0.0,0.0,72.94,72.94,3.28
445,Clear,2016-06-03,2,0.0,0.0,75.545,75.545,1.125
446,Clear,2016-06-04,1,0.0,0.0,68.02,68.02,0.89
447,Clear,2016-06-06,2,0.0,0.0,69.41499999999999,69.52000000000001,2.9349999999999996
448,Clear,2016-06-07,1,0.0,0.0,60.48,60.48,2.88
449,Clear,2016-06-08,1,0.0,0.0,64.8,64.8,2.89
450,Clear,2016-06-11,1,0.0,0.0,74.0,74.32,2.22
451,Clear,2016-06-13,1,0.0,0.0,57.15,57.15,0.65
452,Clear,2016-06-16,1,0.0,0.0,76.72,77.28,3.55
453,Clear,2016-06-17,1,0.0,0.0,73.56,73.56,3.24
454,Clear,2016-06-18,3,0.0,0.0,69.33666666666666,69.39333333333333,0.5333333333333333
455,Clear,2016-06-20,1,0.0,0.0,78.78,79.6,3.91
456,Clear,2016-06-21,4,0.0,0.0,66.92999999999999,66.92999999999999,1.4275000000000002
457,Clear,2016-06-22,1,0.0,0.0,69.23,69.23,0.62
458,Clear,2016-06-24,3,0.0,0.0,67.36333333333333,67.58999999999999,1.5466666666666666
459,Clear,2016-06-25,2,0.0,0.0,75.595,76.74,1.935
460,Clear,2016-06-26,1,0.0,0.0,77.62,78.74,4.64
461,Clear,2016-06-27,1,0.0,0.0,70.65,71.06,0.72
462,Clear,2016-06-29,3,0.0,0.0,64.63333333333333,64.63333333333333,2.026666666666667
463,Clear,2016-06-30,2,0.0,0.0,63.19499999999999,63.19499999999999,0.6699999999999999
464,Clear,2016-07-07,2,0.0,0.0,73.28999999999999,74.445,1.04
465,Clear,2016-07-09,1,0.0,0.0,70.26,70.28,3.37
466,Clear,2016-07-12,1,0.0,0.0,75.43,76.51,4.13
467,Clear,2016-07-13,1,0.0,0.0,73.9,74.89,1.95
468,Clear,2016-07-14,1,0.0,0.0,83.51,85.83,6.52
469,Clear,2016-07-17,2,0.0,0.0,65.66,65.66,1.0350000000000001
470,Clear,2016-07-19,1,0.0,0.0,69.7,70.31,0.3
471,Clear,2016-07-21,1,0.0,0.0,76.36,77.71,1.71
472,Clear,2016-07-26,1,0.0,0.0,80.15,82.25,0.52
473,Clear,2016-07-27,1,0.0,0.0,71.98,72.52,0.16
474,Clear,2016-07-28,1,0.0,0.0,71.42,72.23,0.04
475,Clear,2016-08-01,1,0.0,0.0,67.44,68.1,0.45
476,Clear,2016-08-03,2,0.0,0.0,78.395,80.98,1.1549999999999998
477,Clear,2016-08-04,2,0.0,0.0,74.92,75.81,0.535
478,Clear,2016-08-14,1,0.0,0.0,68.69,69.39,0.82
479,Clear,2016-08-17,1,0.0,0.0,70.55,71.34,1.06
480,Clear,2016-08-21,1,0.0,0.0,62.92,62.92,2.98
481,Clear,2016-08-29,1,0.0,0.0,70.12,71.22,0.63
482,Clear,2016-08-30,1,0.0,0.0,72.28,73.62,0.12
483,Clear,2016-09-02,3,0.0,0.0,67.12,67.12,3.0066666666666664
484,Clear,2016-09-03,1,0.0,0.0,62.81,62.81,1.15
485,Clear,2016-09-04,2,0.0,0.0,60.95,60.95,0.75
486,Clear,2016-09-05,1,0.0,0.0,66.77,66.77,0.89
487,Clear,2016-09-12,1,0.0,0.0,63.69,63.69,1.88
488,Clear,2016-09-13,1,0.0,0.0,67.99,67.99,2.7
489,Clear,2016-09-19,3,0.0,0.0,71.21,71.26,2.6733333333333333
490,Clear,2016-09-21,1,0.0,0.0,69.66,70.15,0.89
491,Clear,2016-09-22,1,0.0,0.0,66.6,67.24,0.64
492,Clear,2016-09-26,1,0.0,0.0,59.63,59.63,3.82
493,Clear,2016-10-08,3,0.0,0.0,47.379999999999995,47.379999999999995,2.28
494,Clear,2016-10-10,1,0.0,0.0,49.3,49.3,0.54
495,Clear,2016-10-13,3,0.0,0.0,47.45333333333334,47.45333333333334,2.4566666666666666
496,Clear,2016-10-14,4,0.0,0.0,50.0175,50.0175,2.365
497,Clear,2016-10-15,1,0.0,0.0,54.42,54.42,3.39
498,Clear,2016-10-18,1,0.0,0.0,73.92,74.2,9.0
499,Clear,2016-10-23,1,0.0,0.0,65.27,65.27,5.11
500,Clear,2016-10-24,1,0.0,0.0,50.51,50.51,4.6
501,Clear,2016-10-25,1,0.0,0.0,37.92,37.92,0.01
502,Clear,2016-10-28,3,0.0,0.0,41.24333333333333,41.24333333333333,0.6666666666666666
503,Clear,2016-10-31,1,0.0,0.0,43.05,43.05,1.8
504,Clear,2016-11-01,1,0.0,0.0,63.45,63.49,4.69
505,Clear,2016-11-04,1,0.0,0.0,52.29,52.29,0.74
506,Clear,2016-11-05,4,0.0,0.0,57.279999999999994,57.279999999999994,3.5700000000000003
507,Clear,2016-11-06,2,0.0,0.0,63.79,63.79,1.8
508,Clear,2016-11-07,1,0.0,0.0,56.52,56.52,1.99
509,Clear,2016-11-10,1,0.0,0.0,58.99,58.99,7.58
510,Clear,2016-11-12,3,0.0,0.0,41.126666666666665,40.56,1.7533333333333332
511,Clear,2016-11-13,2,0.0,0.0,38.769999999999996,37.545,3.165
512,Clear,2016-11-16,2,0.0,0.0,47.76,47.76,0.565
513,Clear,2016-11-17,1,0.0,0.0,70.03,70.03,6.41
514,Clear,2016-11-20,2,0.0,0.0,25.82,20.48,4.395
515,Clear,2016-11-21,1,0.0,0.0,25.21,25.21,1.6
516,Clear,2016-11-22,2,0.0,0.0,29.875,29.875,0.33
517,Clear,2016-11-27,1,0.0,0.0,36.9,34.17,3.58
518,Clear,2016-11-29,1,0.0,0.0,45.18,42.67,4.83
519,Clear,2016-12-07,1,0.0,0.0,28.08,16.87,14.23
520,Clear,2016-12-13,1,0.0,0.0,18.22,10.43,5.41
521,Clear,2016-12-14,1,0.0,0.0,5.08,-1.64,3.25
522,Clear,2016-12-15,2,0.0,0.0,4.27,-5.779999999999999,5.215
523,Clear,2016-12-19,2,0.0,0.0,8.594999999999999,-2.185,6.52
524,Clear,2016-12-23,2,0.0,0.0,28.665,28.665,2.2199999999999998
525,Clear,2016-12-28,2,0.0,0.0,22.314999999999998,22.314999999999998,0.315
526,Clear,2016-12-29,3,0.0,0.0,32.31666666666666,25.996666666666666,6.8933333333333335
527,Clear,2017-01-01,1,0.0,0.0,20.83,20.83,1.33
528,Clear,2017-01-04,3,0.0,0.0,13.290000000000001,1.7633333333333336,8.38
529,Clear,2017-01-06,2,0.0,0.0,2.815,-7.265000000000001,5.05
530,Clear,2017-01-07,2,0.0,0.0,5.915,1.975,3.5349999999999997
531,Clear,2017-01-08,3,0.0,0.0,8.0,2.063333333333334,3.4333333333333336
532,Clear,2017-01-11,1,0.0,0.0,26.42,19.89,5.65
533,Clear,2017-01-15,1,0.0,0.0,22.49,22.49,0.25
534,Clear,2017-01-21,1,0.0,0.0,58.47,58.47,6.77
535,Clear,2017-01-30,1,0.0,0.0,23.45,17.77,4.35
536,Clear,2017-02-03,1,0.0,0.0,19.4,12.02,5.23
537,Clear,2017-02-09,1,0.0,0.0,16.76,6.95,7.2
538,Clear,2017-02-10,1,0.0,0.0,29.29,20.49,9.79
539,Clear,2017-02-13,1,0.0,0.0,28.72,28.72,2.41
540,Clear,2017-02-15,1,0.0,0.0,29.88,24.32,5.28
541,Clear,2017-02-17,1,0.0,0.0,38.34,38.34,1.19
542,Clear,2017-02-18,1,0.0,0.0,54.97,54.97,4.19
543,Clear,2017-02-19,3,0.0,0.0,47.73,47.73,0.3866666666666667
544,Clear,2017-02-20,1,0.0,0.0,45.72,45.72,1.28
545,Clear,2017-02-23,3,0.0,0.0,48.11333333333334,48.11333333333334,2.356666666666667
546,Clear,2017-02-27,2,0.0,0.0,42.205,39.885000000000005,4.8149999999999995
547,Clear,2017-03-09,1,0.0,0.0,34.06,34.06,1.19
548,Clear,2017-03-10,2,0.0,0.0,28.98,21.98,6.825
549,Clear,2017-03-11,1,0.0,0.0,19.03,12.35,4.58
550,Clear,2017-03-12,1,0.0,0.0,20.89,20.89,1.08
551,Clear,2017-03-15,2,0.0,0.0,21.884999999999998,15.25,5.265000000000001
552,Clear,2017-03-16,1,0.0,0.0,22.89,22.89,2.98
553,Clear,2017-03-21,2,0.0,0.0,39.004999999999995,39.004999999999995,1.9249999999999998
554,Clear,2017-03-24,1,0.0,0.0,47.24,45.83,3.82
555,Clear,2017-04-08,2,0.0,0.0,49.565,49.565,4.75
556,Clear,2017-04-12,1,0.0,0.0,49.23,49.23,0.85
557,Clear,2017-04-17,1,0.0,0.0,65.55,65.55,0.6
558,Clear,2017-04-24,3,0.0,0.0,50.25333333333333,50.25333333333333,1.3800000000000001
559,Clear,2017-05-03,2,0.0,0.0,37.9,37.9,0.13
560,Clear,2017-05-05,1,0.0,0.0,44.83,41.4,6.2
561,Clear,2017-05-07,1,0.0,0.0,39.58,39.58,1.45
562,Clear,2017-05-08,2,0.0,0.0,37.955,37.955,1.52
563,Clear,2017-05-10,1,0.0,0.0,61.44,61.44,1.6
564,Clear,2017-05-13,1,0.0,0.0,48.91,48.91,0.18
565,Clear,2017-05-15,2,0.0,0.0,69.64,69.64,2.4050000000000002
566,Clear,2017-05-16,2,0.0,0.0,74.535,74.875,4.83
567,Clear,2017-05-17,1,0.0,0.0,72.6,72.72,4.29
568,Clear,2017-05-18,2,0.0,0.0,72.725,72.97,8.504999999999999
569,Clear,2017-05-22,1,0.0,0.0,60.72,60.72,4.26
570,Clear,2017-05-30,1,0.0,0.0,57.03,57.03,0.69
571,Drizzle,2013-01-28,1,0.0089,0.49,40.83,36.29,6.74
572,Drizzle,2013-01-30,3,0.009833333333333335,0.77,36.48666666666667,33.42666666666667,3.8433333333333337
573,Drizzle,2013-02-07,1,0.0098,0.74,33.82,33.82,1.96
574,Drizzle,2013-02-24,1,0.0042,0.52,36.85,36.85,2.36
575,Drizzle,2013-03-09,1,0.0078,0.7,34.14,30.32,4.22
576,Drizzle,2013-03-10,1,0.0091,0.24,45.3,42.76,4.92
577,Drizzle,2013-03-11,1,0.0081,0.69,39.48,37.28,3.43
578,Drizzle,2013-04-17,1,0.0142,0.5,44.47,40.87,6.35
579,Drizzle,2013-04-23,1,0.0155,0.54,56.36,56.36,3.19
580,Drizzle,2013-04-28,1,0.0044,0.44,53.28,53.28,0.28
581,Drizzle,2013-05-10,2,0.00745,0.665,47.58,47.239999999999995,2.9
582,Drizzle,2013-05-21,1,0.0096,0.79,64.36,64.82,3.85
583,Drizzle,2013-05-22,1,0.0093,0.72,65.78,66.43,0.4
584,Drizzle,2013-05-23,1,0.0106,0.69,52.02,52.02,4.52
585,Drizzle,2013-05-29,1,0.0053,0.68,65.56,65.97,1.81
586,Drizzle,2013-06-10,1,0.0088,0.62,64.63,65.06,0.05
587,Drizzle,2013-06-22,1,0.0144,0.61,72.07,72.94,0.37
588,Drizzle,2013-07-23,1,0.0098,0.58,73.11,73.38,2.96
589,Drizzle,2013-08-02,1,0.013999999999999999,0.41,64.4,64.67,2.63
590,Drizzle,2013-08-31,2,0.00885,0.345,71.765,72.72999999999999,0.66
591,Drizzle,2013-09-19,1,0.0065,0.4,73.0,74.32,3.4
592,Drizzle,2013-09-20,1,0.0047,0.45,69.79,70.42,1.65
593,Drizzle,2013-10-03,1,0.0085,0.51,68.73,69.65,3.22
594,Drizzle,2013-11-22,2,0.0058,0.655,40.605,37.2,4.975
595,Drizzle,2013-12-19,1,0.0067,0.61,40.65,40.65,0.66
596,Drizzle,2013-12-20,3,0.0092,0.8833333333333333,34.78666666666667,30.566666666666666,4.753333333333333
597,Drizzle,2013-12-22,1,0.0099,0.78,32.83,26.46,7.05
598,Drizzle,2014-02-18,1,0.015,0.48,40.43,35.71,6.9
599,Drizzle,2014-02-20,1,0.0069,0.55,36.9,34.27,3.49
600,Drizzle,2014-05-01,2,0.00605,0.66,45.175,41.72,6.355
601,Drizzle,2014-05-16,1,0.006,0.54,39.02,35.9,4.31
602,Drizzle,2014-06-04,1,0.0079,0.34,64.89,64.89,0.81
603,Drizzle,2014-06-11,1,0.0099,0.61,59.07,59.12,0.73
604,Drizzle,2014-06-23,2,0.009250000000000001,0.52,68.9,69.83,0.385
605,Drizzle,2014-07-12,1,0.0162,0.36,71.91,72.29,2.53
606,Drizzle,2014-07-13,1,0.0105,0.3,70.57,71.7,2.9
607,Drizzle,2014-08-12,2,0.01345,0.455,63.97,64.225,5.03
608,Drizzle,2014-08-22,1,0.0061,0.35,72.81,74.25,0.53
609,Drizzle,2014-08-25,1,0.0183,0.22,80.69,85.29,1.43
610,Drizzle,2014-09-01,1,0.0069,0.46,77.06,78.3,5.28
611,Drizzle,2014-09-04,3,0.008233333333333334,0.5633333333333334,72.08999999999999,73.06333333333333,1.0466666666666666
612,Drizzle,2014-09-10,2,0.00775,0.585,70.17,70.775,2.865
613,Drizzle,2014-10-15,1,0.0053,0.56,52.8,52.8,3.13
614,Drizzle,2014-12-08,1,0.01,0.85,34.92,31.64,3.82
615,Drizzle,2014-12-22,1,0.0069,0.81,36.02,32.07,4.68
616,Drizzle,2015-01-04,1,0.0072,0.73,34.22,34.22,2.09
617,Drizzle,2015-04-09,1,0.0111,0.62,42.75,41.23,3.23
618,Drizzle,2015-04-13,1,0.0038,0.76,57.8,57.8,5.4
619,Drizzle,2015-04-16,1,0.0129,0.6,45.45,44.4,3.13
620,Drizzle,2015-05-05,1,0.0061,0.46,54.2,54.2,0.8
621,Drizzle,2015-05-10,2,0.0068,0.605,47.135,45.86,3.66
622,Drizzle,2015-05-11,1,0.006,0.73,66.11,66.61,4.55
623,Drizzle,2015-05-15,1,0.005,0.41,58.53,58.53,4.45
624,Drizzle,2015-05-31,1,0.0051,0.44,44.41,40.9,6.19
625,Drizzle,2015-06-12,4,0.009625000000000002,0.795,64.11749999999999,64.655,1.7624999999999997
626,Drizzle,2015-06-13,1,0.01,0.22,56.61,56.61,0.4
627,Drizzle,2015-06-14,1,0.0041,0.52,69.68,70.83,1.14
628,Drizzle,2015-06-18,1,0.0111,0.42,75.27,76.62,4.24
629,Drizzle,2015-06-29,1,0.0147,0.49,64.62,65.04,0.44
630,Drizzle,2015-07-07,1,0.0066,0.51,68.71,69.66,0.95
631,Drizzle,2015-08-23,1,0.0084,0.23,70.7,71.64,3.7
632,Drizzle,2015-09-12,1,0.0125,0.4,52.79,52.79,2.44
633,Drizzle,2015-10-21,1,0.0077,0.73,57.75,57.75,1.83
634,Drizzle,2015-11-06,2,0.005549999999999999,0.65,64.69,65.03,6.99
635,Drizzle,2015-12-14,2,0.0078,0.635,57.315,57.315,9.045
636,Drizzle,2015-12-16,1,0.0042,0.61,43.59,39.66,6.64
637,Drizzle,2015-12-21,1,0.0089,0.71,49.98,47.52,6.23
638,Drizzle,2016-01-07,1,0.0053,0.41,40.15,38.39,3.12
639,Drizzle,2016-03-04,1,0.0048,0.51,36.39,36.39,1.34
640,Drizzle,2016-03-16,2,0.005350000000000001,0.52,49.22,45.475,8.89
641,Drizzle,2016-03-24,2,0.00585,0.4,39.015,37.614999999999995,3.125
642,Drizzle,2016-04-08,2,0.0083,0.76,37.68,35.370000000000005,4.33
643,Drizzle,2016-05-10,1,0.0042,0.52,52.96,52.96,5.08
644,Drizzle,2016-05-14,1,0.0057,0.65,44.25,41.28,5.27
645,Drizzle,2016-06-05,1,0.0077,0.53,64.85,65.25,1.23
646,Drizzle,2016-08-13,1,0.0074,0.46,74.44,76.05,1.31
647,Drizzle,2016-08-27,1,0.0054,0.48,69.68,70.36,1.86
648,Drizzle,2016-09-17,1,0.0059,0.7,71.03,71.94,1.48
649,Drizzle,2016-09-30,3,0.009099999999999999,0.6633333333333332,61.59666666666667,61.803333333333335,5.033333333333333
650,Drizzle,2016-10-06,1,0.0111,0.5,61.97,62.05,0.29
651,Drizzle,2016-10-26,1,0.011000000000000001,0.76,46.16,42.24,7.66
652,Drizzle,2016-10-30,1,0.0139,0.28,54.84,54.84,4.67
653,Drizzle,2016-12-26,1,0.008,0.56,51.19,51.19,6.57
654,Drizzle,2017-01-03,1,0.0074,0.35,39.01,35.37,4.92
655,Drizzle,2017-01-20,1,0.0096,0.93,37.79,34.67,4.1
656,Drizzle,2017-01-25,1,0.0103,0.65,36.28,31.65,5.57
657,Drizzle,2017-01-31,1,0.0049,0.5,37.01,30.7,8.44
658,Drizzle,2017-02-24,1,0.0061,0.38,39.58,36.22,4.71
659,Drizzle,2017-03-26,2,0.0097,0.63,50.05,50.05,1.92
660,Drizzle,2017-04-30,1,0.0052,0.68,45.29,44.13,3.21
661,Drizzle,2017-05-02,1,0.0046,0.63,41.39,36.36,7.83
662,Drizzle,2017-05-21,1,0.0119,0.63,63.57,64.06,1.89
663,Flurries,2013-12-22,3,0.002766666666666667,0.41,32.656666666666666,30.173333333333336,3.356666666666667
664,Flurries,2014-03-12,1,0.0044,0.5,32.38,27.06,5.54
665,Flurries,2015-11-21,1,0.0056,0.49,33.96,24.0,15.28
666,Flurries,2015-12-02,1,0.0021,0.36,34.89,34.89,1.3
667,Flurries,2016-03-03,1,0.0025,0.36,32.32,28.85,3.64
668,Foggy,2013-01-25,1,0.0,0.0,18.45,13.83,3.1
669,Foggy,2013-10-03,2,0.0,0.0,66.69999999999999,67.48,1.745
670,Foggy,2013-12-03,2,0.0,0.0,41.845,41.075,2.5549999999999997
671,Foggy,2013-12-04,1,0.0,0.0,47.96,46.17,4.47
672,Foggy,2013-12-14,3,0.00039999999999999996,0.023333333333333334,29.543333333333333,24.526666666666667,4.67
673,Foggy,2013-12-21,4,0.0,0.0,31.8475,31.8475,1.7200000000000002
674,Foggy,2013-12-22,1,0.0017,0.36,32.88,32.88,1.63
675,Foggy,2014-01-01,1,0.0,0.0,21.06,12.36,6.95
676,Foggy,2014-01-18,1,0.0,0.0,18.96,12.2,4.62
677,Foggy,2014-02-01,5,0.0,0.0,27.927999999999997,25.7,2.846
678,Foggy,2014-02-05,2,0.0,0.0,23.674999999999997,14.04,8.985
679,Foggy,2014-02-17,1,0.0,0.0,23.23,15.44,6.39
680,Foggy,2014-03-05,1,0.0,0.0,19.4,11.79,5.44
681,Foggy,2014-03-12,1,0.0002,0.05,28.47,23.96,4.04
682,Foggy,2014-04-04,2,0.0,0.0,39.47,38.15,3.33
683,Foggy,2014-06-21,3,0.0,0.0,61.800000000000004,62.14666666666667,1.4466666666666665
684,Foggy,2014-06-25,1,0.0,0.0,63.78,64.24,0.95
685,Foggy,2014-06-27,2,0.0,0.0,60.43,60.535,1.235
686,Foggy,2014-12-05,1,0.0,0.0,34.74,34.74,2.16
687,Foggy,2014-12-15,2,0.0,0.0,45.595,43.535,4.33
688,Foggy,2014-12-16,1,0.0014,0.3,43.35,43.35,0.61
689,Foggy,2015-01-25,2,0.0008500000000000001,0.16499999999999998,31.255,24.435000000000002,7.234999999999999
690,Foggy,2015-02-01,2,0.0,0.0,31.4,27.174999999999997,4.25
691,Foggy,2015-02-02,1,0.0,0.0,19.05,8.01,9.48
692,Foggy,2015-02-04,1,0.0,0.0,20.47,13.13,5.37
693,Foggy,2015-02-08,1,0.0,0.0,36.77,32.92,4.71
694,Foggy,2015-02-26,4,0.0,0.0,17.6375,9.637500000000001,5.522500000000001
695,Foggy,2015-03-01,1,0.0,0.0,22.94,22.94,1.82
696,Foggy,2015-03-03,2,0.0,0.0,27.525,21.75,5.13
697,Foggy,2015-03-10,4,0.0,0.0,38.9875,38.9875,1.5099999999999998
698,Foggy,2015-03-11,2,0.0,0.0,38.805,38.805,1.1
699,Foggy,2015-03-23,4,0.0,0.0,29.199999999999996,23.6225,5.175
700,Foggy,2015-04-08,3,0.00019999999999999998,0.043333333333333335,45.593333333333334,45.593333333333334,1.7566666666666668
701,Foggy,2015-05-06,4,0.0,0.0,51.120000000000005,51.125,1.4675
702,Foggy,2015-06-26,1,0.0,0.0,61.23,61.46,2.41
703,Foggy,2015-07-09,1,0.0,0.0,59.09,59.15,2.78
704,Foggy,2015-08-31,1,0.0,0.0,63.78,64.18,0.08
705,Foggy,2015-12-05,1,0.0,0.0,30.35,30.35,2.4
706,Foggy,2015-12-12,1,0.0,0.0,51.11,51.11,0.28
707,Foggy,2015-12-22,1,0.0003,0.09,42.28,42.28,1.24
708,Foggy,2015-12-23,1,0.0,0.0,51.92,51.92,5.04
709,Foggy,2015-12-28,1,0.0002,0.06,31.78,23.47,9.95
710,Foggy,2016-01-09,1,0.0,0.0,40.68,38.57,3.52
711,Foggy,2016-01-22,1,0.0,0.0,27.55,22.79,4.12
712,Foggy,2016-02-03,1,0.0002,0.06,37.36,37.36,1.64
713,Foggy,2016-02-24,1,0.0,0.0,34.82,26.57,11.43
714,Foggy,2016-05-11,1,0.0,0.0,53.58,53.58,0.72
715,Foggy,2017-01-03,1,0.0,0.0,38.99,38.99,1.5
716,Foggy,2017-03-01,1,0.0,0.0,40.23,37.05,4.61
717,Heavy Rain,2013-04-18,2,0.27555,0.97,50.63,50.63,1.86
718,Humid,2013-07-10,1,0.0,0.0,77.76,79.44,1.64
719,Humid,2013-07-15,2,0.0,0.0,80.845,84.825,0.37
720,Humid,2013-07-18,5,0.0,0.0,81.07199999999999,85.244,1.0919999999999999
721,Humid,2013-07-19,1,0.0,0.0,89.52,96.8,6.28
722,Humid,2013-08-30,3,0.0,0.0,87.76666666666667,95.41000000000001,3.93
723,Humid,2013-09-09,1,0.0,0.0,88.69,96.65,4.04
724,Humid,2014-09-05,4,0.0,0.0,79.46000000000001,83.08000000000001,4.1875
