,Trip ID,time,summary,precipIntensity,precipProbability,temperature,apparentTemperature,windSpeed,icon,Taxi ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Pickup Centroid Latitude,Pickup Centroid Longitude,day,temp range
5346,c0bbd85917a0d5d5ad27118457c8270fec3188fd,07:00:00,Clear,0.0,0.0,12.83,6.35,3.73,clear,18c20740c9cbe78a07c7bef21fd4dd4035fa01fb10f1863e9dcfe0021ff3fd2ce5b128e79a05c5e307361d2bfc4e6bfce244db4ef64d4f0daa4c88ef7b376f77,2014-02-24T07:00:00,02/24/2014 07:15:00 PM,1140.0,0.3,32.0,15.25,0.0,0.0,0.0,15.25,Cash,41.878865584,-87.625192142,2014-02-24,12.83
5347,be0b1939f9975981cbae4a10299e10787b721154,07:00:00,Partly Cloudy,0.0,0.0,55.5,55.5,0.06,partly cloudy,d9c1a29d847d2bc82ce5b2b45dcf03d2b0d72570afb8bd28a86aedcf38df2f6a3e0a72a334012817046c6daa139c74d71d6e6a3e5ab208eacb4c3f32ed475549,2013-06-08T07:00:00,06/08/2013 07:15:00 PM,720.0,0.0,32.0,13.85,0.0,0.0,0.0,13.85,Cash,41.884987192,-87.620992913,2013-06-08,55.5
5348,b75652504546ea9c50fe32a9c5bc6c0a6cb6883e,10:45:00,Drizzle,0.0047,0.62,65.17,65.86,0.58,rain,03835c48b882746071f26939e611985d88e74e22d5fa6f4e749a10940db6bbbe9daf9cbc8f40b0d49db3abe55aff57e3480d05ec9210da44e63d666cb20f6850,2015-06-12T10:45:00,06/12/2015 11:00:00 AM,1020.0,3.2,7.0,11.25,0.0,0.0,0.0,11.25,Cash,41.921778188000005,-87.651061884,2015-06-12,65.17
5349,b71664b6f3f4ed33be9644145b0920a2461a61f8,12:30:00,Partly Cloudy,0.0,0.0,72.36,72.36,3.85,partly cloudy,42276de73c6102df1f03e1b6ae278c8395b44d84cf499e692ba31cf9e784294c352c4cc969274bf4033346c0c7490807f2eef570b5d20006d0fbcf5bfaaf5922,2016-09-14T12:30:00,09/14/2016 01:00:00 PM,2040.0,11.7,3.0,33.0,0.0,0.0,1.0,34.0,Cash,41.96581197,-87.655878786,2016-09-14,72.36
5350,c2dd65018a32bf0c45fc5e3399e88be27982754b,08:45:00,Mostly Cloudy,0.0,0.0,55.46,55.46,1.12,partly cloudy,5e2cdbf8e29532911397d269fc7777dbe01700c6dbc517e29f49fe9ee5de69442ff99ed794837b6fedeae0de10244dc7a3f4a19321015f80ad708aaa89cfa58b,2017-05-10T08:45:00,05/10/2017 08:45:00 AM,120.0,0.5,28.0,4.5,3.0,0.0,0.0,7.5,Credit Card,41.879255084,-87.642648998,2017-05-10,55.46
5351,c0d23201167d0a10113f7c44fc415afa2b71e18d,12:00:00,Clear,0.0,0.0,60.2,60.2,7.54,clear,b22cbb92aaf4615f4339fde442e692eda22a822ecaef28d7e57e52380220440a870197f89a657c490953deede28d35b4d73c2b417eb796af1f21d18e3a2c13dd,2016-11-10T12:00:00,11/10/2016 12:00:00 AM,540.0,0.2,32.0,13.0,2.6,0.0,0.0,15.6,Credit Card,41.878865584,-87.625192142,2016-11-10,60.2
5352,b105a4d54f81480c7f1d1956e0a4260ed21d361f,12:00:00,Mostly Cloudy,0.0,0.0,56.88,56.88,4.9,partly cloudy,b0f4966a7a652995c265e8bd0611316732b732c0aeffe635440e1e9f988a3a209cf43efe14591256e35dd8e98f4008cf1b65d6598bb40e4efcc86b97b082d937,2015-11-16T12:00:00,11/16/2015 12:15:00 PM,720.0,2.1,28.0,8.65,2.0,0.0,1.0,11.65,Credit Card,41.879255084,-87.642648998,2015-11-16,56.88
5353,be96bcc873c537babfe12dc2128004727d992087,11:15:00,Mostly Cloudy,0.0,0.0,19.44,11.13,6.15,partly cloudy,c4baec59915ec675b2ac1151b8eaf43800ed6de7947d2a4e4fd2ac8ba3e75975be89c448455097f54b90b51b32c151e3ce2e69c402cdf6c6bc187dd6542d96f1,2013-12-11T11:15:00,12/11/2013 11:30:00 AM,1380.0,13.0,56.0,43.85,9.37,0.0,3.0,56.22,Credit Card,41.785998518,-87.750934289,2013-12-11,19.44
5354,be0bdbaff131722da400f697d76b3ef0298ec86a,09:00:00,Overcast,0.0,0.0,67.97,68.95,2.07,cloudy,d75005ed5795e5ef2283f7e9178838ec58c0b2138a009eadb0b13ba68a592c6b1451ed1fc8a94844d3da78137a4bb498e92fdaeceb1c2843c03331f3f5f634ee,2016-06-23T09:00:00,06/23/2016 09:30:00 AM,1980.0,0.0,22.0,19.75,0.0,0.0,0.0,19.75,Cash,41.92276062,-87.69915534299999,2016-06-23,67.97
5355,c1d93af6068d9fb668d8fce6843cc6696285ac74,03:30:00,Mostly Cloudy,0.0,0.0,39.64,36.05,5.0,partly cloudy,d6d458e42750ebec37cf83607ae045545538608a488d762567087e000535931b7cdd0ab478614c081845e669148a985b67c8686cfa2901d3c15529660aa805f8,2015-03-21T03:30:00,03/21/2015 03:45:00 AM,240.0,0.9,8.0,5.25,0.0,0.0,0.0,5.25,Cash,41.892042136,-87.63186395,2015-03-21,39.64
5356,b3cb1a78fbfa46c8e8f15c897ac86249de77fa22,02:45:00,Partly Cloudy,0.0,0.0,27.54,27.54,1.59,partly cloudy,44367ae8c260038452e9d4e625548eb42e57456bb77ffdd3afc2c71204047e5ab7b0ea9ea953b01d9d7f51f01c64bcbc6006a0de8c512eb773491695de2d8487,2014-01-14T02:45:00,01/14/2014 03:00:00 PM,420.0,0.0,8.0,7.25,1.5,0.0,0.0,8.75,Credit Card,41.892507781,-87.626214906,2014-01-14,27.54
5357,ba7c34df60c716039d6aed12c0e63186a1469062,05:15:00,Mostly Cloudy,0.0004,0.11,52.95,52.95,4.11,partly cloudy,9bf06faf6218753f83b1b11312825f641c007bc66e809cf991183935d3364474e8a8a2cc7dc2a2e9143dce9646ba74c6b990b78d213adb442261ae361e9b5fc4,2017-05-01T05:15:00,05/01/2017 05:30:00 PM,840.0,2.6,8.0,10.75,2.0,0.0,0.0,13.25,Credit Card,41.899155613000005,-87.626210532,2017-05-01,52.95
5358,bfb96aad7512776a40ef762cb9c23e4df1874618,03:45:00,Overcast,0.0,0.0,49.28,46.42,6.79,cloudy,cdbdbc91d60876f1037c5649f72f6e11b5575c289b71f4c51664ed85e18feea47aff0c1395d96c86d6140db1298c9d349364f8be68405cc0f777e2c764e87389,2017-04-21T03:45:00,04/21/2017 04:00:00 PM,240.0,0.8,32.0,5.5,0.0,0.0,0.0,5.5,Cash,41.880994471,-87.632746489,2017-04-21,49.28
5359,bb6d60e55021fa6d2bf0a4a1e91e49e11b297d89,09:45:00,Mostly Cloudy,0.0,0.0,62.37,62.37,2.58,partly cloudy,206b0dc07ac130c4a4d5e85e652f1f1f466b99a76e9aa732ca54ae4f3d4d7f1ad2ff297e698eaebaf920930da61368f0d8b55fea69c2e803976967e8c4a7a64a,2015-07-08T09:45:00,07/08/2015 10:00:00 PM,780.0,2.1,6.0,8.65,0.0,0.0,2.0,10.65,Cash,41.946294535999996,-87.65429808399998,2015-07-08,62.37
5360,be17951d97b5d510bb530cf845c110b0d0143a59,02:45:00,Mostly Cloudy,0.0,0.0,70.25,70.7,3.69,partly cloudy,5cb1d0f30a10dc0c80525ef9cbf1fd1a0f2c57e7ae2a5efca20c69229e52ada226b39071f69d9e8bef81722dc96234dca57b26694b6ec4773eb79b1beeac5c83,2013-06-16T02:45:00,06/16/2013 03:00:00 AM,360.0,1.0,6.0,5.65,0.0,0.0,0.0,5.65,Cash,41.942691844,-87.65177050700001,2013-06-16,70.25
5361,c2f354cd85449b5aadf0441489b594be1d738c1e,09:45:00,Clear,0.0,0.0,80.86,82.65,4.08,clear,34cc224d2eafcfb8d3cb4a89a0e099b23997cd300aa35acdc3b02ad10226f158f2de0093ac1303c52748783ab79676b640ff8a429c1f9e4bf05673cbfb1fa4ae,2016-06-25T09:45:00,06/25/2016 10:00:00 AM,540.0,1.4,28.0,7.75,0.0,0.0,0.0,7.75,Cash,41.879255084,-87.642648998,2016-06-25,80.86
5362,c3083e074a5871e08ab45038b8c77c50012d8545,02:45:00,Mostly Cloudy,0.0008,0.12,69.12,69.46,5.87,partly cloudy,c7063e6a4cb6f2b5d1ad2873ef63ec58b345feced3fb8b7bca6d4765859a70fa9ba509bfd125dfc8363a45095ac731a8bd778f861b7ca097a642e5cc88a94f77,2013-06-01T02:45:00,06/01/2013 03:00:00 PM,1140.0,0.0,8.0,13.05,0.0,0.0,0.0,13.05,Cash,41.899155613000005,-87.626210532,2013-06-01,69.12
5363,bbf62b676f36f56430d4439e23665c2d292c9ffb,09:45:00,Partly Cloudy,0.0,0.0,30.17,23.44,6.8,partly cloudy,e5d46d852ebda23f606860eb62604ac0697ce932ff9408fea3dffd8a889b47f34280458790a211f2271e96aed2d3f33f9b5d0387d70ab70184a067530504abb0,2013-11-13T09:45:00,11/13/2013 09:45:00 PM,300.0,1.3,8.0,5.85,0.0,0.0,0.0,5.85,Cash,41.892042136,-87.63186395,2013-11-13,30.17
5364,ba9dae3ba23d6353ef4ffab8e3567e8ea5ab6691,01:45:00,Overcast,0.0,0.0,33.09,33.09,1.27,cloudy,bc1c0381e3bca623e6c04f3410f7b67201a9fc85c6b66d0f420a88099d38448f9b9874e246da49cf2ef32ea3d027eec9c5b484fe77dbfc033c389b5576ac66bd,2015-01-25T01:45:00,01/25/2015 01:45:00 PM,240.0,0.5,32.0,4.45,0.0,0.0,1.0,5.45,Cash,41.880994471,-87.632746489,2015-01-25,33.09
5365,b46109debf4f557e4cdfc79da2f6aa08c460e6a7,08:45:00,Clear,0.0,0.0,59.45,59.45,1.51,clear,e8872981b0207dc88bc7fc2778d1bf870967eb83ee03acc0fa07b067c75a418e0276a28cc68403bc249a0bdd81bbecb272004c8c3a998b71cc9d1a0520759beb,2014-05-23T08:45:00,05/23/2014 09:30:00 AM,2700.0,0.7,56.0,30.25,8.05,0.0,2.0,40.3,Credit Card,41.785998518,-87.750934289,2014-05-23,59.45
5366,b83c2a578bffad3b60bb4b5066637ad7ae1be862,06:30:00,Partly Cloudy,0.0,0.0,15.52,9.32,3.81,partly cloudy,6c2706b6e0302b7ac0e10ea44c03a98c0db2151bf5d72389ffe75e01a4603103cf9f131e6c02ca98a60bd1295aecdf864de5010d2f4219807e0332b8bf1fc928,2013-01-01T06:30:00,01/01/2013 06:45:00 AM,300.0,0.53,8.0,4.65,0.0,0.0,0.0,4.65,Cash,41.892507781,-87.626214906,2013-01-01,15.52
5367,c0823384c41e6805d666a830dbade1fb216d0f22,10:45:00,Partly Cloudy,0.0,0.0,17.96,12.1,3.83,partly cloudy,4f70f2d3e621f4579b53443ea6bdcabb27a54db1fc19373ac492868aac7ba02c5ee363d4aaaa844a7c3420852952993dff1b44cc939633d4d5a5dcd243d39919,2014-02-02T10:45:00,02/02/2014 10:45:00 PM,180.0,0.7,6.0,4.65,0.0,0.0,1.5,6.15,Cash,41.938232293,-87.646782081,2014-02-02,17.96
5368,bf870f1718d6e0d65908ab85f250509e7668cf69,01:15:00,Clear,0.0,0.0,68.04,68.04,1.21,clear,6f45c05aa231c9dd389ebdb65ca751cd82ef7634766017a1240d6554bf91840a924cf3cd16564a1ca643c9b1880db706d977ab5164f4b0bd030e0fff21cb3934,2016-05-30T01:15:00,05/30/2016 01:15:00 AM,300.0,0.8,8.0,5.5,3.0,0.0,0.0,8.5,Credit Card,41.892042136,-87.63186395,2016-05-30,68.04
5369,ba736f80f4855d95afb69e4bf291bbe544f90efc,02:45:00,Drizzle,0.0108,0.31,64.41,64.59,5.82,rain,13609e34107fe9251f6a9bdd2399683db64e9693035929e8cead902ac12893286eb3484171acfdae56b0ac5934de6ba53a5a63889df538ad40111d4f2ffc92f0,2014-09-21T02:45:00,09/21/2014 02:45:00 AM,660.0,4.2,8.0,12.05,0.0,0.0,1.5,13.55,Cash,41.907520075,-87.62665890000002,2014-09-21,64.41
5370,b5e85c2d94bb74aaf4d094640467c2872d0c93da,12:00:00,Mostly Cloudy,0.0,0.0,26.19,19.54,5.75,partly cloudy,279e6ef4129260b19e953938f5ca14fba369cbd6db1f06b0609470a96544c33bb6543e5edfbd300a3e098960531aee298b798c7d7fbbcd2cbdc5a6ec5c8818c4,2014-11-27T12:00:00,11/27/2014 12:00:00 AM,0.0,0.0,24.0,3.45,0.0,0.0,50.0,53.45,Cash,41.906025969,-87.67531162200001,2014-11-27,26.19
5371,b45534257690ecbaa04039abdd14bcdc40eb4611,08:30:00,Overcast,0.001,0.2,36.8,33.31,4.33,cloudy,50ecfbe45d1b344fab000e65c080e12ae41f70f0247e67a2fd85bd548b42aff99363dcd85a6473b0d4e609631278ea79924ab59562450130dae54ddaaa90db33,2014-10-04T08:30:00,10/04/2014 09:00:00 PM,1740.0,16.6,76.0,34.65,0.0,0.0,3.0,37.65,Cash,41.97907082,-87.90303966100002,2014-10-04,36.8
5372,c089fb9c710bf597f579492085a7d0b6b9ad0274,08:30:00,Clear,0.0,0.0,6.1,-6.33,7.62,clear,7258715bd7bd72a008da8adcbd2dcf604ad7b53a349fdd215725e4c5bd49225453c3f9ac9a207617834923695b4a536224b4ace7de2f92c400ab2f271c2c735b,2016-01-12T08:30:00,01/12/2016 08:45:00 PM,1500.0,17.8,76.0,43.5,10.0,0.0,28.0,81.5,Credit Card,41.980264315,-87.913624596,2016-01-12,6.1
5373,c425456d3f5f5d4f4e0c1c2fd4be9f5891bb680a,10:45:00,Mostly Cloudy,0.0,0.0,74.7,75.68,2.67,partly cloudy,614b188e189f06b9442de59922706ed61d76f08b3e86a15a936f4af32f3e66f2ebe92e75c567b185bf5f862f2d9233912d05961ef48e0aad2c7e12245d8d5522,2015-09-05T10:45:00,09/05/2015 11:15:00 PM,1020.0,7.0,8.0,17.05,0.0,0.0,1.0,18.05,Cash,41.899602111,-87.633308037,2015-09-05,74.7
5374,c1596ebe9290b2623091b21dabccdc356dfd3e02,08:15:00,Clear,0.0,0.0,1.08,-6.89,3.59,clear,31a06a77a2b473e41aea8ee60fabb45b6a4fd836626be6ed2240a484eaa12f926ad5feecf6c93c607038db14fc4d8b8c633141f84f19864ee589d501d3504fcb,2015-01-10T08:15:00,01/10/2015 08:30:00 PM,780.0,3.0,5.0,9.65,0.0,0.0,1.0,10.65,Cash,41.957735565,-87.68371810200001,2015-01-10,1.08
5375,b0561c188471b715d0234a8d55c4072391914d26,07:00:00,Drizzle,0.0105,0.76,39.57,39.57,2.08,rain,8fc71edfe29787aaf79dc32173da56d82297269e0036ede30959a219cb55ebb731bf4052922b45b864510c6b9f6e2b7949a3173b20a05e04b7b260101f632778,2016-03-24T07:00:00,03/24/2016 07:00:00 PM,300.0,0.3,8.0,4.75,2.0,0.0,2.0,8.75,Credit Card,41.898331794,-87.620762865,2016-03-24,39.57
5376,be9f2bd75df4fef9f7e10bc13e52f53bc491f317,01:45:00,Overcast,0.0,0.0,26.19,20.88,4.42,cloudy,f19677875bae72f431e9e35abbf3fd29aedd79e11f2f04812f96ae4f7cc4cd260e4902a8d3a03ffff9c4ecbb3db67e51070e5097c1125c0c6c67d42a743b4b35,2014-11-13T01:45:00,11/13/2014 01:45:00 PM,600.0,1.3,8.0,7.25,2.0,0.0,0.0,9.25,Credit Card,41.892507781,-87.626214906,2014-11-13,26.19
5377,c1c9e34a8d93c418e9b2552e13484757f27b7c29,03:45:00,Mostly Cloudy,0.0,0.0,75.32,76.53,5.68,partly cloudy,3b8ea67bd1771560c29ac478e78e61a7cb9c3eea351b438da53e72233856aeabdec4b85369cc812e3d29e26fc3ccbc77357d30cc4525f1b5bd6edcd8a0db2c4b,2014-06-29T03:45:00,06/29/2014 03:45:00 PM,420.0,1.7,24.0,7.05,0.0,0.0,0.0,7.05,Cash,41.89830587,-87.65361398200001,2014-06-29,75.32
5378,c3a49277dae567c0534aa9483c624c3f380f898e,01:30:00,Partly Cloudy,0.0,0.0,74.34,75.78,0.25,partly cloudy,add75cfbf7a4b5eb143197246f4f2a1b226493833768f30b3f848b5ba6c9e8499eee15ce21835e419bb4f24aedc8ce936c6e6e3fc1a246898a4b5b36bd911719,2014-08-23T01:30:00,08/23/2014 01:30:00 AM,120.0,0.0,7.0,3.85,0.0,0.0,0.0,3.85,Cash,41.921778188000005,-87.651061884,2014-08-23,74.34
5379,b8a0f2c7dd107f68d5f8ff76020f58137a434b1e,10:45:00,Clear,0.0,0.0,68.65,68.65,1.52,clear,1aa27355c709dc0cba3790a2549861c6b7864165ccf0200acea758474b04eb0c3d30bb4b69311843dff9944351170a4d0d707b2e7bd4aef1c5979b050925d38d,2013-09-26T10:45:00,09/26/2013 10:45:00 PM,60.0,0.0,76.0,3.25,0.0,0.0,0.0,3.25,Cash,41.97907082,-87.90303966100002,2013-09-26,68.65
5380,ba1fc7b2c9edeaa3e5e891ec768c39c04b263dfa,09:45:00,Clear,0.0,0.0,39.28,37.01,3.48,clear,15a05a171949e0f432775bd628d0d70a833e9de8fdf048829f1d6b0817a656c969e4dcc17103ce55e5f599ef9026dbd5dae58522eecdc0c6740a5f14bcbbae89,2015-12-06T09:45:00,12/06/2015 10:00:00 PM,720.0,4.8,8.0,12.45,0.0,0.0,1.0,13.45,Cash,41.899602111,-87.633308037,2015-12-06,39.28
5381,b651ca963feb37b60076c957569a831bc4c45ed2,05:45:00,Partly Cloudy,0.0,0.0,36.27,36.27,1.76,partly cloudy,e1a37664dc97767dc74892e703a6d073c4ca430ae1bd8c5b433313a81288a946d468665be0ee177c3d1cecce63a8b5fb4fad4350a90ad192eeb2ec4c7258667e,2014-04-02T05:45:00,04/02/2014 06:00:00 AM,1440.0,17.9,8.0,36.25,7.95,0.0,3.5,47.7,Credit Card,41.890922026,-87.618868355,2014-04-02,36.27
5382,b869046e180bb9e4c5dcd88437586d13fbd10819,10:00:00,Overcast,0.0,0.0,12.41,12.41,2.78,cloudy,94085c487ecd203fd17e8762799c158eeba3d8bf5b16acedc95714c9daf2d99cb220b1d577fb8c73bfc5fd76cf5b347d6f65f576586a0c5ac77b0107768534fc,2014-02-12T10:00:00,02/12/2014 10:30:00 PM,1500.0,0.0,76.0,31.25,6.65,0.0,2.0,39.9,Credit Card,41.97907082,-87.90303966100002,2014-02-12,12.41
5383,b9255f70f37a576ce1d4237bfa96854f237f16ab,10:00:00,Drizzle,0.0091,0.84,44.25,40.78,6.07,rain,669e5dc97c37885a7a7b88f53980c1ab6ff2d00aaaa54f08af1f79bcb77034fbb7804e35398722977cdb218e915347432eecd04fe4583ac442c838c5e29428e5,2014-05-01T10:00:00,05/01/2014 10:15:00 PM,300.0,1.0,8.0,5.65,0.0,0.0,1.0,6.65,Cash,41.900265687,-87.63210922,2014-05-01,44.25
5384,b864bf747237c5b7a962b112db11a112a73bbad4,05:15:00,Partly Cloudy,0.0,0.0,32.87,32.87,1.82,partly cloudy,46deaf3f61ac4f1220362a4237011e82b19a984603778b2b39440e11784c11027ac030249c54df2fe3f25ceb25ff6ae11722bcc246e3d04d22cf2f15055a8b5e,2017-03-09T05:15:00,03/09/2017 05:30:00 PM,480.0,0.6,8.0,6.0,0.0,0.0,1.0,7.0,Cash,41.898331794,-87.620762865,2017-03-09,32.87
5385,ba7d92299622bcc9f5b812907f0bee86e28ba906,07:15:00,Light Rain,0.0222,0.8,58.43,58.43,0.6,rain,8cba6debdffc9ce9edff91470b5609aa48a6d9613202472d6c997a6a027f867d6016a2f9d64fb9bef09f68a181786b698460af9fd1c3db6d166b565da470d350,2014-06-11T07:15:00,06/11/2014 07:15:00 PM,300.0,1.2,7.0,5.85,0.0,0.0,0.0,5.85,Cash,41.928967266,-87.656156831,2014-06-11,58.43
5386,b33ca5808de60ecf00d9316d44b906543341246c,12:15:00,Clear,0.0,0.0,61.47,61.47,4.76,clear,7494c64f3245e17ed415a83439f00eba37b78dbf7ddd73d9e608918a503014c3a843cac71ae739ed5de581e3e2e8ffd626808e45ce47a8340d6d3d0bbc5e30e3,2016-10-14T12:15:00,10/14/2016 12:30:00 AM,840.0,4.4,7.0,14.0,0.0,0.0,0.0,14.0,Cash,41.922686284,-87.649488729,2016-10-14,61.47
5387,c25b51f30231320eb2bae5333d40dc25f8cc5231,12:15:00,Mostly Cloudy,0.0,0.0,50.14,50.14,7.89,partly cloudy,7f20c412f89ae0eb1d6f7619fda46d6f55da10c4b25bb5e829eab60270c32e92fba865b2cfc2aaf4ab9ad00ce32d82aed6f044d23d0d84dd372cd334508a4649,2014-11-04T12:15:00,11/04/2014 12:30:00 PM,1080.0,9.6,33.0,21.85,4.77,0.0,2.0,28.62,Credit Card,41.849246754,-87.624135298,2014-11-04,50.14
5388,c32a9219b31b8ee87ec3f28a67dae23f8dfa7149,03:15:00,Foggy,0.0,0.0,37.98,35.76,3.27,cloudy,82c4ec46427ecb85d3d46982e0c62cea7c6b90a3432b964bace69b5557c25550524482b186c72145366f8181d79dad24c54221638a009519129ce98268bc0a2a,2015-03-10T03:15:00,03/10/2015 03:30:00 PM,1320.0,11.5,41.0,25.05,0.0,0.0,0.0,25.05,Cash,41.794090253,-87.592310855,2015-03-10,37.98
5389,b66e57e6577a29aee8bd61deb96d60c6446ed568,03:15:00,Overcast,0.0,0.0,56.33,56.33,1.16,cloudy,1044814618b170d06ac8a2941ee73bce37f3f48e4848c5a9b79d15946c0ebeb253207d3e4e17096e5a851eca933083fcb9c0c0f99b17d5e613d6a118dc86fbdb,2015-06-13T03:15:00,06/13/2015 03:30:00 AM,660.0,5.4,8.0,13.85,0.0,0.0,1.0,14.85,Cash,41.892072635,-87.62887415700001,2015-06-13,56.33
5390,be92142fd53a2941a5f1eee7309515e065707ffd,03:30:00,Mostly Cloudy,0.0006,0.05,63.03,63.03,5.99,partly cloudy,0d3b4b15bb66eff0ea709967e1ca704ee19dfbed34182e17a181af96e68adcdf10350b3cbd7e7f16665a33caa9561a405e11335494e1a58da7ca821f8b794cd1,2014-09-21T03:30:00,09/21/2014 03:45:00 AM,960.0,7.7,28.0,18.25,0.0,0.0,0.0,18.25,Cash,41.874005383000004,-87.66351755,2014-09-21,63.03
5391,bdd119cd750df0cc3864a3e01df11b04ef72b1ec,01:30:00,Clear,0.0,0.0,13.26,6.86,3.72,clear,1e8a3b3eea65a823d2155334677f3e7280d94e93a2f12fc8ba9bed128e8b5424f04f7a3f4955eea05300d5fea91153f256fccc6c6e4b6fc32f847c59ebf7351a,2014-02-15T01:30:00,02/15/2014 01:30:00 PM,540.0,0.1,8.0,8.45,0.0,0.0,0.0,8.45,Cash,41.909495669,-87.630963601,2014-02-15,13.26
5392,b100199152ef40343d9301a0be8bffd18ac9b298,09:15:00,Overcast,0.0,0.0,43.14,37.69,9.62,cloudy,68aae28119a6c274b4957fa18111a0883d0c433381d52e173d0571d340ddab1de60a68ee6aa19ce8d0e1f34cb653a202f563861123a947e3f019cce0c024271e,2014-11-06T09:15:00,11/06/2014 09:30:00 AM,300.0,0.0,32.0,5.25,0.0,0.0,0.0,5.25,Cash,41.884987192,-87.620992913,2014-11-06,43.14
5393,baed9ae3f61f2d387f1ca2d3728598b2f302bbf9,08:00:00,Overcast,0.0,0.0,29.49,29.49,1.75,cloudy,6ff21e0bab9e23cdc8e918e8c55155fa3568ad81f587fd40f0035810c24a7c77377d560885c807ff08dea0d143c1d3f5af754e3488d16c27fe6866f6a8b63b34,2014-12-19T08:00:00,12/19/2014 08:15:00 PM,300.0,0.8,32.0,5.25,0.0,0.0,1.0,6.25,Cash,41.884987192,-87.620992913,2014-12-19,29.49
5394,b8ed40afc3f511fddea1600af061b3bc75475dfc,08:30:00,Partly Cloudy,0.0,0.0,43.37,43.37,2.75,partly cloudy,a8ce20d753f7419b47faeeca1365ddb4a9f55c7a21626c7a86da65fc9738233062065c440ffed757fb8f049f0dd0b28a44b11caec0158ad46a79a8d5e08bedd3,2016-04-13T08:30:00,04/13/2016 08:45:00 PM,480.0,1.9,32.0,8.0,2.0,0.0,0.0,10.0,Credit Card,41.878865584,-87.625192142,2016-04-13,43.37
5395,b2e801c553a3008953bcb0c786463b9450147563,02:15:00,Overcast,0.0,0.0,52.14,52.14,2.68,cloudy,1c1038c409f6c90a90bd7247076f7596aeff9aa86af1419ff680a2e33a0e21f1fcf985f49cece03bfa1ee2d2e72d8ebc508c313f753fc4ed6386b1c8816ed6b9,2013-11-05T02:15:00,11/05/2013 02:30:00 PM,840.0,0.4,8.0,16.25,3.25,0.0,0.0,19.5,Credit Card,41.899602111,-87.633308037,2013-11-05,52.14
5396,c13811670f6f1742137b6e8b0b6d1fcce8cc48a2,05:30:00,Partly Cloudy,0.0,0.0,67.51,67.94,0.96,partly cloudy,a783fced3d0e3fc9f33f998e731ee95265065511dce59310b7185e2216b5aaa01251014e12e42432a8bdccf6f46f9379476905ff26d63342c261a36a1e004275,2015-08-06T05:30:00,08/06/2015 05:45:00 PM,840.0,1.5,28.0,8.65,3.0,0.0,0.0,11.65,Credit Card,41.879255084,-87.642648998,2015-08-06,67.51
5397,bcf0bb27454da53948a6ff743587e81763004f25,01:15:00,Light Rain,0.028999999999999998,0.75,66.61,67.17,4.52,rain,6fd8ebb2c170caf53acc0137fec1d84a602d8df3eb04d1eafc61cded149e94e85a0a7ff632a8312adb574188f2ebac796d2f072d5e6dee99ceb095e2ddc9214a,2014-09-21T01:15:00,09/21/2014 01:30:00 AM,720.0,0.6,8.0,7.25,0.0,0.0,1.5,8.75,Credit Card,41.892507781,-87.626214906,2014-09-21,66.61
5398,bdd28068171757ae72cf1ca649c8a9979d57b61b,10:00:00,Mostly Cloudy,0.0,0.0,29.04,23.58,5.02,partly cloudy,913c95ba782fa447b7c55fbfc38d040907d13e7ddf7282a75fe448d2a25082dcdab927cd930805ea14e62bc534d5288669b15f73751bd43a746cc9e3bbddb2f4,2014-11-12T10:00:00,11/12/2014 10:00:00 AM,540.0,2.5,21.0,8.44,0.0,0.0,0.0,8.44,Cash,41.938666196,-87.71121059299999,2014-11-12,29.04
5399,ba78679763e04b6fd8896e528717eafca7abbe8a,08:15:00,Overcast,0.0005,0.09,37.38,33.4,4.98,cloudy,bc63ae0c7ee45051c7f3d02cdb650d855e0dd0f4a3ecbe30abfb4d193407118323b9265a861e6cd0304e6255e4b9fd32f8885a7b9d777eae5966b4c67dbb8d1c,2014-10-04T08:15:00,10/04/2014 08:15:00 AM,360.0,0.99,8.0,6.25,0.0,0.0,0.0,6.25,Cash,41.899155613000005,-87.626210532,2014-10-04,37.38
5400,bc517ce67b8226d6e7081e84055103e204e007c2,11:30:00,Overcast,0.0,0.0,37.38,37.38,1.99,cloudy,3e3dc0208ecce93e8e50f83643cd43f5da59de75143fa1a1314106f409896d7bdf46ac5849e665555e52e78e2840cd1d9823f69188ab370d310db6401ca22604,2015-01-20T11:30:00,01/20/2015 11:30:00 PM,540.0,2.0,32.0,8.05,0.0,0.0,0.0,8.05,Cash,41.884987192,-87.620992913,2015-01-20,37.38
5401,c457072b6916e9b85e91645c1e56e1b8d2bcad92,09:30:00,Overcast,0.0,0.0,40.28,40.28,2.91,cloudy,46182a244f8a81ba3c58545e7259ffe8ce0ade1911da253e50d725766538384b0b8cbba7126e87e8aa77db2f1f13a22b953b5476b0cc7fd28d9c49f9842253e8,2017-01-25T09:30:00,01/25/2017 09:45:00 PM,360.0,0.0,8.0,8.75,2.0,0.0,0.0,10.75,Credit Card,41.899155613000005,-87.626210532,2017-01-25,40.28
